@relation vastardisTest

@attribute Temperature numeric
@attribute Humidity numeric
@attribute PeopleInHouse numeric
%@attribute TotalElectricity numeric
%@attribute TotalGas numeric
%@attribute Time date "HH:mm:ss"
@attribute Day numeric {0, 1, 2, 3, 4, 5, 6}
@attribute Month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute class {TurnOn(), TurnOff(), DoNothing()}

@data
20.036825, 58.419548, 0, 6, 4,  DoNothing()
19.668291, 45.063707, 0, 6, 4,  DoNothing()
13.821380, 50.191050, 0, 6, 4,  DoNothing()
17.972220, 46.042457, 0, 6, 4,  DoNothing()
18.908163, 56.670179, 0, 6, 4,  DoNothing()
18.463367, 47.970940, 0, 6, 4,  DoNothing()
18.365936, 39.378244, 0, 6, 4,  DoNothing()
15.125167, 52.697950, 0, 6, 4,  DoNothing()
18.309054, 53.265480, 0, 6, 4,  DoNothing()
20.197743, 52.400061, 0, 6, 4,  DoNothing()
18.365768, 52.494608, 0, 6, 4,  DoNothing()
18.849170, 49.800380, 0, 6, 4,  DoNothing()
17.873806, 50.118114, 0, 6, 4,  DoNothing()
15.959031, 47.643219, 0, 6, 4,  DoNothing()
21.062215, 50.986811, 0, 6, 4,  DoNothing()
15.682810, 49.009389, 0, 6, 4,  DoNothing()
18.211035, 44.865025, 0, 6, 4,  DoNothing()
18.177524, 55.089523, 0, 6, 4,  DoNothing()
18.988729, 57.037282, 0, 6, 4,  DoNothing()
18.688816, 46.893971, 0, 6, 4,  DoNothing()
17.337734, 47.736866, 0, 6, 4,  DoNothing()
17.367860, 48.820408, 0, 6, 4,  DoNothing()
17.858429, 57.459981, 0, 6, 4,  DoNothing()
18.759509, 48.321714, 0, 6, 4,  DoNothing()
16.516127, 51.146478, 0, 6, 4,  DoNothing()
19.696428, 47.117300, 0, 6, 4,  DoNothing()
18.504298, 46.952552, 0, 6, 4,  DoNothing()
19.608784, 55.531712, 0, 6, 4,  DoNothing()
16.541795, 48.045220, 0, 6, 4,  DoNothing()
18.260024, 48.404143, 0, 6, 4,  DoNothing()
19.207077, 49.904530, 0, 6, 4,  DoNothing()
19.593832, 50.551117, 0, 6, 4,  DoNothing()
16.055726, 51.917248, 0, 6, 4,  DoNothing()
17.646200, 50.383356, 0, 6, 4,  DoNothing()
18.918069, 48.849170, 0, 6, 4,  DoNothing()
16.343704, 51.531163, 0, 6, 4,  DoNothing()
16.755607, 41.206322, 0, 6, 4,  DoNothing()
17.334962, 55.741282, 0, 6, 4,  DoNothing()
23.021878, 39.947964, 0, 6, 4,  DoNothing()
19.133781, 50.933483, 0, 6, 4,  DoNothing()
18.840656, 50.613888, 0, 6, 4,  DoNothing()
20.134158, 56.466013, 0, 6, 4,  DoNothing()
18.699731, 40.384999, 0, 6, 4,  DoNothing()
18.670850, 53.515808, 0, 6, 4,  DoNothing()
19.892383, 58.051858, 0, 6, 4,  DoNothing()
17.080548, 47.581832, 0, 6, 4,  DoNothing()
21.014624, 46.780844, 0, 6, 4,  DoNothing()
16.359140, 44.084956, 0, 6, 4,  DoNothing()
14.893300, 45.611936, 0, 6, 4,  DoNothing()
19.888878, 47.842850, 0, 6, 4,  DoNothing()
19.451258, 51.076915, 0, 6, 4,  DoNothing()
16.370917, 50.187200, 0, 6, 4,  DoNothing()
19.617892, 49.793617, 0, 6, 4,  DoNothing()
18.526060, 48.477999, 0, 6, 4,  DoNothing()
13.909901, 54.869942, 0, 6, 4,  DoNothing()
15.049083, 50.540246, 0, 6, 4,  DoNothing()
16.627023, 60.810025, 0, 6, 4,  DoNothing()
16.843957, 46.519154, 0, 6, 4,  DoNothing()
